Rank	Taxonpath	Taxon	X018	X058	X134	X074	X089	X081	X106	X004	X069	X053	X132	X111	X131	X124	X085	X055	X016	X033	X023	X013	X001	X044	X066	X003	X040	X106b	X048	X127	X110	X107	X091	X026	X082	X076	X037	X130	X010	X092	X108b	X070	X075	X098	X122	X056	X068	X095	X090	X063	X137	X102	X133	X103	X120	X060	X087	X078	X114	X030	X042	X065	X009	X031	X104	X036	X135	X071	X006	X043	X099	X080	X136	X054	X117	X084	X041	X118	X049	X125	X046	X096b	X038	X007	X100b	X022	X105	X051	X093	X011	X012	X112b	X014	X086	X079	X021	X059	X020	X002	X039	X123	X121	X034	X005	X113	X035	X027	X128	X064	X032	X029	X096	X052	X045	X115	X015	X119	X094b	X116	X077	X047	X025	X109	X072	X024	X110b	X098b	X100	X017	X126	X101	X092b	X094	X112	X062	X008	X067	X057	X090b	X083	X028	X061	X019	X104b	X073	X050	X097	X108	X102b	X088	X129
superkingdom	Chloroplast;Eukaryota (Chloroplast);SAR (Chloroplast)	SAR (Chloroplast)	22	56	3	0	21	56	0	13	0	0	0	0	0	84	0	0	49	50	35	0	0	443	0	15	14	0	0	0	0	31	4	10	136	0	310	0	93	1	0	0	0	1	79	0	0	12	0	141	2	0	0	0	118	0	0	70	0	244	167	0	0	73	0	418	1	0	0	594	3	116	2	52	0	9	34	0	0	141	41	0	314	0	0	0	0	6	0	0	23	4	22	5	55	413	3	2	8	84	79	68	116	0	0	76	285	0	272	49	370	0	20	136	0	74	2	0	1	0	11	23	0	3	245	0	0	0	22	0	0	13	0	1	13	0	0	0	0	95	348	0	76	0	0	0	15	0	0	6	0
superkingdom	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast)	Archaeplastida (Chloroplast)	97	264	955	100	149	607	2	241	206	24	183	43	214	4528	209	149	245	106	31	56	99	2326	34	119	57	0	294	194	0	0	327	5	1116	14	30	175	170	14	10	46	80	31	4822	0	554	355	147	560	999	5	358	5	414	10	416	1601	176	394	2507	0	75	50	7	11	210	37	44	2120	89	1516	986	118	16	394	58	73	421	4866	965	614	47	35	191	231	0	38	56	280	114	2	52	656	1722	576	26	849	99	15	3382	1718	20	23	1	75	212	0	0	119	275	154	238	880	0	276	75	401	247	86	335	6	0	56	35	0	30	61	79	750	5	59	198	0	269	466	3	2	257	1115	215	376	390	29	64	0	48	1	11	337	974
superkingdom	Chloroplast;Eukaryota (Chloroplast);Excavata (Chloroplast)	Excavata (Chloroplast)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
superkingdom	Chloroplast;Eukaryota (Chloroplast);Hacrobia (Chloroplast)	Hacrobia (Chloroplast)	2	1	151	1	0	29	20	206	58	0	61	3	0	4	0	0	8	0	0	71	88	0	0	167	0	48	0	0	21	0	127	0	67	0	0	0	0	0	0	27	0	0	51	0	16	2	100	42	11	0	8	0	102	0	0	8	18	0	0	0	15	0	1	0	0	79	34	0	0	12	0	0	0	0	0	0	13	31	0	3	0	11	0	19	0	55	19	0	39	0	26	0	25	74	0	29	211	0	30	65	0	52	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	69	0	45	0	0	44	0	0	2	1	0	0	80	0	0	175	66	0	0	0	0	5	0	0	0	0	25	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Sebdenia (Mitochondria)	Sebdenia (Mitochondria)	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Zamia (Mitochondria)	Zamia (Mitochondria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Palpitomonas (Mitochondria)	Palpitomonas (Mitochondria)	0	0	0	0	0	8	2	0	0	0	0	0	0	92	2	0	5	0	5	0	0	0	0	0	0	2	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	25	18	0	13	0	0	43	54	0	0	0	432	0	4	84	0	0	15	0	0	0	0	0	0	0	0	0	0	62	40	0	0	2	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	40	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Ulota (Mitochondria)	Ulota (Mitochondria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Ginkgo (Mitochondria)	Ginkgo (Mitochondria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Nephroselmis (Mitochondria)	Nephroselmis (Mitochondria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Echinogammarus (Mitochondria)	Echinogammarus (Mitochondria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Malawimonas (Mitochondria)	Malawimonas (Mitochondria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Jakoba (Mitochondria)	Jakoba (Mitochondria)	0	0	0	0	0	8	14	0	0	0	10	15	0	27	0	0	0	0	0	0	0	2	0	0	0	29	0	0	8	2	0	0	16	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	31	0	7	180	0	0	164	17	0	2	0	0	0	2	0	0	0	0	8	11	44	49	0	0	0	0	0	0	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	26	0	0	0	0	0	40	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	58	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Sclerospora (Mitochondria)	Sclerospora (Mitochondria)	32	955	41	0	0	61	10	0	0	187	0	17	0	183	0	1374	231	21	3	0	58	149	1500	0	0	14	6605	0	13	7	3	0	77	0	0	120	0	0	0	32	0	47	231	480	5	4	8	231	353	50	0	11	59	48	7	79	20	106	145	612	0	6	0	0	0	15	2	110	131	103	190	59	16	32	0	1	27	555	1	0	0	31	0	85	0	196	0	0	0	0	0	1	44	98	14	43	16	0	189	247	20	5	0	22	0	0	163	24	29	0	492	1	0	0	410	0	45	0	0	0	3	19	0	13	59	0	54	0	7	0	0	0	446	0	322	731	15	153	53	1474	55	6	0	1	0	0	84	0	323
superkingdom	Mitochondria;Eukaryota (Mitochondria);Saccharina (Mitochondria)	Saccharina (Mitochondria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	32	0	0	42	0	29	0	0	0	1	0	13	0	0	0	0	1	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	6	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	14	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum	Proteobacteria superphylum	66763	21721	206303	39951	45075	42749	112101	110820	45338	194287	183519	93817	132837	138031	48901	134692	71385	50102	38868	44662	79061	64309	17798	112343	68846	188736	54814	113751	78795	80817	105597	32569	56715	38662	53873	92328	29752	50386	114066	25927	48742	97798	181474	152268	50247	67878	50949	33462	193298	95098	169494	76512	150937	55317	47631	53597	143318	78111	80897	37392	39361	52858	33534	61021	263912	39683	82246	99110	97354	59966	265633	146738	161092	50275	76936	149721	129054	147361	49930	258272	68154	67103	193431	50336	37993	121660	45646	40520	38232	110504	37944	53459	67640	90530	29634	45773	92734	65224	114854	122203	65294	68311	13672	65037	81174	87057	40915	54540	81779	65017	105528	50550	199590	58314	136570	114939	141049	42496	55729	24979	23111	56772	42728	138938	82823	51833	57228	118223	36261	202084	68139	26264	17838	34020	74987	110589	93560	79401	74762	44735	73661	123041	57548	127765	38829	28163	167391	52007	100815
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria	Terrabacteria	83071	980	70850	23169	16168	81027	21824	132793	92237	2354	92652	8433	25271	121422	20836	5574	61452	106135	24338	32671	111183	67264	1019	138833	8855	36201	4101	30502	8203	11803	123153	12057	77463	19074	12130	31235	33871	18608	13164	86282	18144	23662	143525	1214	62527	96488	68601	27971	65050	27311	79290	33358	38046	1416	14195	63319	16167	90904	69483	11454	22251	98272	12666	11671	82414	123225	118603	87049	22936	83237	98979	5762	24533	19464	11380	26432	13748	110510	19324	122202	11502	106399	102712	95881	13128	729	27753	29304	26480	10761	19272	17960	98590	64772	1871	99862	110533	10825	110612	57281	94432	106617	1693	98690	27806	20210	15160	104741	86605	33600	3260	20219	16764	48278	23853	135146	21339	16116	15319	8240	2983	159793	12725	14538	19497	30554	54787	33189	14672	67835	82246	2747	1144	27908	1278	2389	122780	87931	71285	1692	71195	41234	25824	309	22051	3649	48378	16579	55194
kingdom	Main genome;Bacteria;Bacteria (superkingdom);FCB group	FCB group	117405	7596	75680	9945	26583	25268	51778	43268	53015	18326	90550	36232	41927	80468	21444	33960	92657	97189	32315	7281	26017	51243	2796	41093	25387	88991	14547	29208	36066	38348	36917	69665	27834	23427	19641	29679	5314	15508	31679	36631	27012	54542	84370	41706	47400	36264	24387	27127	75514	55257	128885	33265	150582	20129	38656	34667	68854	67247	54863	9878	3387	88718	16038	24313	60489	45917	44286	80533	62887	31375	83458	62894	97496	34258	17593	87688	34588	71106	24783	73608	26898	38891	51429	105737	9894	18787	11926	6376	7702	40346	14094	37597	34844	67955	7832	120930	31060	22517	57880	101876	90203	35078	6420	91343	29153	36015	15091	91670	75222	18896	28537	25907	67933	63537	87192	63388	74204	30174	34942	63745	5564	79443	42672	65271	47135	14123	96298	39630	14525	61674	36816	9825	2708	10327	14686	48320	45964	49728	54284	5578	86305	56992	14022	60740	15250	8287	100347	47459	72885
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Acidobacteria superphylum	Acidobacteria superphylum	40	0	0	0	0	16	3763	0	0	0	145	2330	772	113	0	3	0	0	0	0	0	0	0	0	0	6623	0	715	2832	2679	0	0	18	0	0	1272	0	0	1337	13	0	1	164	0	0	0	0	67	0	1066	99	521	2699	0	0	37	3613	0	0	0	1	0	356	0	0	0	0	0	0	56	525	2	6388	0	0	16096	0	0	0	0	0	0	0	58	204	0	0	0	0	4474	0	0	11	89	0	69	0	0	100	179	26	0	9	1	0	1415	210	0	0	0	0	0	4337	16	9355	0	5411	0	0	0	274	0	0	5230	0	0	43	1269	0	0	0	1271	0	0	0	0	0	44	0	0	38	1077	0	0	0	348	1800	0	724
kingdom	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria)	PVC group (Planctobacteria)	6728	16	2288	86	75	8454	40707	14521	11794	567	4753	35222	3854	16222	282	522	3502	5654	48	375	7696	3986	162	12576	217	68444	121	2909	28393	28845	9272	226	10343	40	1751	2756	62	102	2896	9795	47	23680	19355	3	12789	9546	6557	7420	4205	35584	3237	22371	68695	132	161	11269	45426	6063	4552	890	130	6211	1841	106	1683	9842	15222	6191	29762	9866	930	388	59930	199	176	66298	125	15263	95	1047	159	12633	223	5713	1604	166	356	155	287	4134	280	129	15198	8216	29	7593	9150	21	14679	53796	7176	11194	390	5160	105	3871	2386	6182	5910	293	355	137	34589	2486	67390	13392	46219	189	60	142	641	12807	130	50379	19293	68	3504	4817	503	441	7998	1057	94	169	11	29	11936	16688	4215	129	5948	6018	11	5	128	734	61767	131	6236
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Spirochaetes superphylum	Spirochaetes superphylum	59	0	0	61	0	7	202	15	51	0	1101	28	109	0	0	0	54	0	61	0	37	0	0	61	22	367	0	0	88	87	61	42	0	74	17	0	1	25	9	0	112	0	0	0	4	2	20	4	130	51	0	94	306	0	8	0	24	0	0	0	0	0	22	25	0	0	27	0	15	0	15	0	57	0	123	34	0	0	0	23	36	0	11	23	0	0	118	8	55	0	9	0	0	136	0	54	12	84	0	0	0	19	0	0	74	0	0	0	18	15	0	0	3	0	345	44	0	127	0	84	0	0	70	162	0	3	41	0	7	110	25	0	0	46	0	0	34	0	2	0	25	76	52	0	33	2	90	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Synergistetes superphylum	Synergistetes superphylum	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);PAUC34f	PAUC34f	2	0	187	0	0	5	2115	4	0	0	27	1232	308	18	0	0	0	0	0	0	2	0	0	1	0	3721	0	37	1658	1508	10	0	3	0	0	223	0	0	580	0	0	631	123	0	0	83	15	0	0	1872	0	755	3471	0	0	8	2558	0	17	0	0	0	248	0	0	0	19	1	648	18	474	0	4221	0	0	2243	0	95	0	0	0	25	31	0	139	0	0	0	0	145	0	0	101	0	0	16	17	0	19	201	0	24	221	1	0	285	0	0	0	0	0	0	2460	0	3461	173	2590	0	0	0	103	1	0	2862	464	7	0	450	22	0	100	35	0	0	0	0	18	1	0	0	0	812	0	0	10	148	3312	0	196
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Halanaerobiaeota superphylum	Halanaerobiaeota superphylum	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	76	0	250	0	0	0	0	0	0	0	6	17	0	0	0	44	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Dependentiae superphylum	Dependentiae superphylum	1	0	0	0	0	0	1	0	0	0	12	6	80	19	0	0	37	2	24	0	0	0	0	0	0	0	0	2	1	0	0	4	1	0	0	64	0	0	34	0	0	20	0	0	1	29	0	0	0	6	0	0	36	0	0	0	221	0	2	0	0	0	3	0	0	0	0	0	8	19	0	0	20	0	0	39	0	7	0	4	0	0	195	15	12	0	0	0	0	64	0	2	0	12	0	27	0	0	10	27	0	0	1	0	0	15	0	0	0	1	0	19	135	0	0	0	40	0	0	0	10	0	0	4	17	61	7	274	15	0	0	21	0	0	0	0	0	29	0	0	14	6	0	0	11	13	8	0	12
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Fusobacteria superphylum	Fusobacteria superphylum	63	93	0	0	0	3	0	0	0	0	0	35	0	0	0	0	134	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	43	0	184	0	0	4	0	0	0	0	4	5	0	142	0	39	0	0	0	0	61	0	0	22	0	0	0	0	0	2	0	0	0	54	0	0	0	0	0	0	3	0	0	0	0	0	0	91	0	0	0	0	0	7	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Thermotogota superphylum	Thermotogota superphylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	66	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Nitrospirae superphylum	Nitrospirae superphylum	0	0	246	0	0	0	20804	0	0	98	0	17373	155	0	0	22	0	0	2	0	0	0	0	0	0	34588	1	151	15222	14871	0	0	0	0	0	246	0	0	161	0	0	289	0	22	0	0	0	0	0	5952	643	4676	5467	0	0	0	34331	0	0	0	0	0	994	0	0	0	0	0	222	0	321	1	39444	0	0	11667	184	5	0	0	0	0	0	10	718	6	0	0	0	1792	0	0	5	73	8	0	0	0	71	103	1	0	35	0	0	59	0	0	0	0	10	0	26807	0	10677	0	31873	0	0	0	109	0	0	26767	215	0	8	176	9	0	0	491	0	0	0	0	0	3	0	0	0	3151	0	0	0	53	10334	0	8
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Nitrospinae Tectomicrobia group	Nitrospinae Tectomicrobia group	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	37	0	857	0	0	0	0	0	0	91	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Abditibacteriota superphylum	Abditibacteriota superphylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Hydrogenedentes superphylum	Hydrogenedentes superphylum	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Elusimicrobiota superphylum	Elusimicrobiota superphylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	20	170	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	178
kingdom	Main genome;Bacteria;Bacteria (superkingdom);WOR-1	WOR-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);AncK6	AncK6	0	0	0	0	0	0	67	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	92	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	46	12	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	279	0	170	0	0	0	6	0	0	146	0	0	0	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Sumerlaeota superphylum	Sumerlaeota superphylum	0	0	0	0	0	0	7	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	48	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Dadabacteria superphylum	Dadabacteria superphylum	34	0	20	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	6	0	0	0	0	0	8	1	0	0	0	0	0	0	0	21	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	19	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	37	37	0	48	0	0	0	11	0	0	0	2	0	4	0	0	0	0	0	0	0	0	99	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	29	0	0	0	0	0	0	0	0
